OrderId,ProductID,Name,Month,BottleSize,Category,Gender,Season,SoldInSeason,DiscountPercent,CostPerBottle,SellingPrice,QuantitySold
48661,2,Stronger With You,October,5ml,Fresh,Him,All Seasons,1,10.0,20,50,1
48662,4,Zara Gold,December,10ml,Woody,Him,All Seasons,1,30.0,30,100,3
48663,14,Khamra,January,50ml,Musk,Unisex,Winter,1,10.0,200,450,6
48664,18,Marshmallow,December,5ml,Fruity,Unisex,Winter,1,60.0,20,50,12
48665,16,Very Sexy,April,100ml,Fruity,Her,All Seasons,1,20.0,350,600,6
48666,8,Silver Scent,November,5ml,Oriental,Him,All Seasons,1,50.0,20,50,9
48667,5,One Million,July,50ml,Woody,Him,All Seasons,1,30.0,200,450,7
48668,2,Stronger With You,September,50ml,Fresh,Him,All Seasons,1,30.0,200,450,3
48669,9,Black XS L'exces,October,100ml,Oriental,Him,Summer,0,30.0,350,600,1
48670,8,Silver Scent,October,20ml,Oriental,Him,All Seasons,1,10.0,45,200,2
48671,8,Silver Scent,April,5ml,Oriental,Him,All Seasons,1,50.0,20,50,8
48672,3,Stronger With You Intensely,August,30ml,Fresh,Him,Winter,0,50.0,150,300,3
48673,7,Imperial Valley,July,100ml,Oriental,Him,Summer,1,50.0,350,600,11
48674,21,Musk Pink,April,50ml,Fruity,Her,Summer,0,60.0,200,450,8
48675,6,Oud,January,30ml,Musk,Unisex,Winter,1,30.0,150,300,6
48676,22,Elixir,October,20ml,Fresh,Him,Summer,0,30.0,45,200,4
48677,3,Stronger With You Intensely,June,10ml,Fresh,Him,Winter,0,50.0,30,100,5
48678,16,Very Sexy,March,5ml,Fruity,Her,All Seasons,1,30.0,20,50,4
48679,3,Stronger With You Intensely,May,5ml,Fresh,Him,Winter,0,50.0,20,50,2
48680,10,Invictus,June,100ml,Oriental,Him,Summer,1,50.0,350,600,7
48681,23,Moon Sparkle,December,100ml,Gourmand,Her,Summer,0,10.0,350,600,0
48682,19,Good Girl,May,30ml,Oriental,Her,All Seasons,1,50.0,150,300,4
48683,13,Black Opium,February,20ml,Oriental,Him,Winter,1,50.0,45,200,15
48684,16,Very Sexy,March,10ml,Fruity,Her,All Seasons,1,60.0,30,100,8
48685,16,Very Sexy,December,100ml,Fruity,Her,All Seasons,1,20.0,350,600,7
48686,20,Musk Roman,October,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,4
48687,15,Coconut Vanille,January,5ml,Musk,Unisex,Summer,0,50.0,20,50,0
48688,13,Black Opium,June,20ml,Oriental,Him,Winter,0,50.0,45,200,0
48689,2,Stronger With You,April,20ml,Fresh,Him,All Seasons,1,20.0,45,200,2
48690,24,Ultra Male,July,50ml,Oriental,Him,Winter,0,20.0,200,450,3
48691,14,Khamra,August,50ml,Musk,Unisex,Winter,0,10.0,200,450,4
48692,7,Imperial Valley,July,50ml,Oriental,Him,Summer,1,10.0,200,450,5
48693,4,Zara Gold,June,50ml,Woody,Him,All Seasons,1,10.0,200,450,3
48694,15,Coconut Vanille,September,10ml,Musk,Unisex,Summer,1,50.0,30,100,8
48695,19,Good Girl,September,20ml,Oriental,Her,All Seasons,1,20.0,45,200,11
48696,20,Musk Roman,March,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,3
48697,22,Elixir,September,10ml,Fresh,Him,Summer,1,50.0,30,100,2
48698,22,Elixir,July,30ml,Fresh,Him,Summer,1,50.0,150,300,2
48699,15,Coconut Vanille,May,50ml,Musk,Unisex,Summer,1,50.0,200,450,9
48700,23,Moon Sparkle,April,50ml,Gourmand,Her,Summer,0,50.0,200,450,3
48701,2,Stronger With You,July,20ml,Fresh,Him,All Seasons,1,20.0,45,200,2
48702,10,Invictus,December,20ml,Oriental,Him,Summer,0,30.0,45,200,0
48703,12,Spicebomb,June,30ml,Woody,Him,Winter,0,30.0,150,300,4
48704,17,Yara Candy,January,5ml,Fruity,Her,Summer,0,20.0,20,50,3
48705,8,Silver Scent,March,50ml,Oriental,Him,All Seasons,1,30.0,200,450,10
48706,7,Imperial Valley,December,5ml,Oriental,Him,Summer,0,60.0,20,50,4
48707,22,Elixir,October,50ml,Fresh,Him,Summer,0,30.0,200,450,0
48708,16,Very Sexy,January,50ml,Fruity,Her,All Seasons,1,60.0,200,450,6
48709,16,Very Sexy,October,30ml,Fruity,Her,All Seasons,1,20.0,150,300,1
48710,5,One Million,February,10ml,Woody,Him,All Seasons,1,50.0,30,100,3
48711,13,Black Opium,April,20ml,Oriental,Him,Winter,0,50.0,45,200,1
48712,11,Lacoste White,November,30ml,Woody,Him,Summer,0,60.0,150,300,6
48713,15,Coconut Vanille,August,100ml,Musk,Unisex,Summer,1,60.0,350,600,11
48714,23,Moon Sparkle,August,100ml,Gourmand,Her,Summer,1,10.0,350,600,8
48715,7,Imperial Valley,March,5ml,Oriental,Him,Summer,0,60.0,20,50,13
48716,20,Musk Roman,April,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,1
48717,16,Very Sexy,February,50ml,Fruity,Her,All Seasons,1,60.0,200,450,0
48718,12,Spicebomb,August,100ml,Woody,Him,Winter,0,10.0,350,600,2
48719,23,Moon Sparkle,June,20ml,Gourmand,Her,Summer,1,50.0,45,200,6
48720,4,Zara Gold,February,50ml,Woody,Him,All Seasons,1,10.0,200,450,4
48721,17,Yara Candy,April,5ml,Fruity,Her,Summer,0,20.0,20,50,7
48722,10,Invictus,January,30ml,Oriental,Him,Summer,0,10.0,150,300,2
48723,17,Yara Candy,January,20ml,Fruity,Her,Summer,0,50.0,45,200,2
48724,4,Zara Gold,January,10ml,Woody,Him,All Seasons,1,30.0,30,100,2
48725,18,Marshmallow,April,10ml,Fruity,Unisex,Winter,0,10.0,30,100,1
48726,2,Stronger With You,April,5ml,Fresh,Him,All Seasons,1,10.0,20,50,7
48727,9,Black XS L'exces,March,30ml,Oriental,Him,Summer,0,10.0,150,300,2
48728,22,Elixir,March,10ml,Fresh,Him,Summer,0,50.0,30,100,3
48729,16,Very Sexy,December,5ml,Fruity,Her,All Seasons,1,30.0,20,50,9
48730,12,Spicebomb,May,10ml,Woody,Him,Winter,0,20.0,30,100,3
48731,8,Silver Scent,July,50ml,Oriental,Him,All Seasons,1,30.0,200,450,2
48732,3,Stronger With You Intensely,November,30ml,Fresh,Him,Winter,1,50.0,150,300,6
48733,3,Stronger With You Intensely,December,10ml,Fresh,Him,Winter,1,50.0,30,100,6
48734,18,Marshmallow,May,30ml,Fruity,Unisex,Winter,0,50.0,150,300,3
48735,7,Imperial Valley,October,10ml,Oriental,Him,Summer,0,60.0,30,100,3
48736,2,Stronger With You,May,100ml,Fresh,Him,All Seasons,1,60.0,350,600,5
48737,11,Lacoste White,April,5ml,Woody,Him,Summer,0,60.0,20,50,2
48738,10,Invictus,February,20ml,Oriental,Him,Summer,0,30.0,45,200,6
48739,23,Moon Sparkle,May,30ml,Gourmand,Her,Summer,1,20.0,150,300,2
48740,6,Oud,December,100ml,Musk,Unisex,Winter,1,10.0,350,600,2
48741,7,Imperial Valley,March,5ml,Oriental,Him,Summer,0,60.0,20,50,2
48742,4,Zara Gold,February,50ml,Woody,Him,All Seasons,1,10.0,200,450,6
48743,5,One Million,April,10ml,Woody,Him,All Seasons,1,50.0,30,100,5
48744,13,Black Opium,May,50ml,Oriental,Him,Winter,0,20.0,200,450,3
48745,6,Oud,May,5ml,Musk,Unisex,Winter,0,30.0,20,50,1
48746,18,Marshmallow,December,10ml,Fruity,Unisex,Winter,1,10.0,30,100,2
48747,20,Musk Roman,December,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,0
48748,12,Spicebomb,June,30ml,Woody,Him,Winter,0,30.0,150,300,1
48749,6,Oud,November,5ml,Musk,Unisex,Winter,1,30.0,20,50,4
48750,20,Musk Roman,May,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,0
48751,24,Ultra Male,May,50ml,Oriental,Him,Winter,0,20.0,200,450,1
48752,23,Moon Sparkle,September,50ml,Gourmand,Her,Summer,1,50.0,200,450,1
48753,23,Moon Sparkle,November,10ml,Gourmand,Her,Summer,0,30.0,30,100,0
48754,20,Musk Roman,January,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,4
48755,18,Marshmallow,August,5ml,Fruity,Unisex,Winter,0,60.0,20,50,1
48756,23,Moon Sparkle,April,100ml,Gourmand,Her,Summer,0,10.0,350,600,2
48757,9,Black XS L'exces,May,10ml,Oriental,Him,Summer,1,50.0,30,100,8
48758,23,Moon Sparkle,July,10ml,Gourmand,Her,Summer,1,30.0,30,100,2
48759,1,Le Male Elixir,July,50ml,Oriental,Him,Winter,0,30.0,200,450,4
48760,20,Musk Roman,December,5ml,Musk,Unisex,All Seasons,1,30.0,20,50,5
48761,9,Black XS L'exces,June,5ml,Oriental,Him,Summer,1,50.0,20,50,6
48762,8,Silver Scent,December,50ml,Oriental,Him,All Seasons,1,30.0,200,450,3
48763,17,Yara Candy,September,5ml,Fruity,Her,Summer,1,20.0,20,50,10
48764,5,One Million,August,100ml,Woody,Him,All Seasons,1,30.0,350,600,2
48765,24,Ultra Male,July,50ml,Oriental,Him,Winter,0,20.0,200,450,3
48766,18,Marshmallow,May,10ml,Fruity,Unisex,Winter,0,10.0,30,100,1
48767,1,Le Male Elixir,August,5ml,Oriental,Him,Winter,0,10.0,20,50,3
48768,21,Musk Pink,July,5ml,Fruity,Her,Summer,1,30.0,20,50,2
48769,3,Stronger With You Intensely,February,30ml,Fresh,Him,Winter,1,50.0,150,300,12
48770,20,Musk Roman,December,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,12
48771,20,Musk Roman,November,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,15
48772,16,Very Sexy,September,50ml,Fruity,Her,All Seasons,1,60.0,200,450,8
48773,15,Coconut Vanille,September,30ml,Musk,Unisex,Summer,1,20.0,150,300,10
48774,20,Musk Roman,February,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,8
48775,21,Musk Pink,August,5ml,Fruity,Her,Summer,1,30.0,20,50,13
48776,17,Yara Candy,December,10ml,Fruity,Her,Summer,0,50.0,30,100,4
48777,5,One Million,February,10ml,Woody,Him,All Seasons,1,50.0,30,100,0
48778,16,Very Sexy,November,20ml,Fruity,Her,All Seasons,1,60.0,45,200,0
48779,5,One Million,May,10ml,Woody,Him,All Seasons,1,50.0,30,100,10
48780,2,Stronger With You,March,10ml,Fresh,Him,All Seasons,1,50.0,30,100,2
48781,4,Zara Gold,November,5ml,Woody,Him,All Seasons,1,60.0,20,50,4
48782,12,Spicebomb,August,10ml,Woody,Him,Winter,0,20.0,30,100,0
48783,24,Ultra Male,October,100ml,Oriental,Him,Winter,0,30.0,350,600,1
48784,1,Le Male Elixir,November,30ml,Oriental,Him,Winter,1,30.0,150,300,2
48785,2,Stronger With You,January,100ml,Fresh,Him,All Seasons,1,60.0,350,600,4
48786,3,Stronger With You Intensely,March,5ml,Fresh,Him,Winter,1,50.0,20,50,6
48787,5,One Million,March,20ml,Woody,Him,All Seasons,1,30.0,45,200,1
48788,13,Black Opium,December,50ml,Oriental,Him,Winter,1,20.0,200,450,9
48789,20,Musk Roman,July,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,9
48790,2,Stronger With You,March,50ml,Fresh,Him,All Seasons,1,30.0,200,450,5
48791,20,Musk Roman,September,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,2
48792,22,Elixir,May,100ml,Fresh,Him,Summer,1,30.0,350,600,2
48793,2,Stronger With You,July,10ml,Fresh,Him,All Seasons,1,50.0,30,100,0
48794,11,Lacoste White,December,100ml,Woody,Him,Summer,0,20.0,350,600,0
48795,20,Musk Roman,April,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,4
48796,17,Yara Candy,December,10ml,Fruity,Her,Summer,0,50.0,30,100,4
48797,5,One Million,September,50ml,Woody,Him,All Seasons,1,30.0,200,450,4
48798,4,Zara Gold,January,10ml,Woody,Him,All Seasons,1,30.0,30,100,9
48799,11,Lacoste White,May,100ml,Woody,Him,Summer,1,20.0,350,600,5
48800,21,Musk Pink,November,20ml,Fruity,Her,Summer,0,50.0,45,200,2
48801,23,Moon Sparkle,November,20ml,Gourmand,Her,Summer,0,50.0,45,200,2
48802,12,Spicebomb,September,50ml,Woody,Him,Winter,0,50.0,200,450,1
48803,13,Black Opium,September,10ml,Oriental,Him,Winter,0,10.0,30,100,2
48804,14,Khamra,November,5ml,Musk,Unisex,Winter,1,30.0,20,50,1
48805,12,Spicebomb,February,100ml,Woody,Him,Winter,1,10.0,350,600,5
48806,16,Very Sexy,June,100ml,Fruity,Her,All Seasons,1,20.0,350,600,2
48807,7,Imperial Valley,May,5ml,Oriental,Him,Summer,1,60.0,20,50,5
48808,13,Black Opium,December,50ml,Oriental,Him,Winter,1,20.0,200,450,1
48809,15,Coconut Vanille,October,5ml,Musk,Unisex,Summer,0,50.0,20,50,3
48810,14,Khamra,September,100ml,Musk,Unisex,Winter,0,60.0,350,600,3
48811,24,Ultra Male,February,10ml,Oriental,Him,Winter,1,30.0,30,100,4
48812,18,Marshmallow,October,50ml,Fruity,Unisex,Winter,0,50.0,200,450,7
48813,18,Marshmallow,November,10ml,Fruity,Unisex,Winter,1,10.0,30,100,0
48814,20,Musk Roman,June,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,4
48815,13,Black Opium,November,10ml,Oriental,Him,Winter,1,10.0,30,100,8
48816,8,Silver Scent,May,50ml,Oriental,Him,All Seasons,1,30.0,200,450,1
48817,13,Black Opium,August,100ml,Oriental,Him,Winter,0,20.0,350,600,2
48818,23,Moon Sparkle,March,20ml,Gourmand,Her,Summer,0,50.0,45,200,1
48819,22,Elixir,July,5ml,Fresh,Him,Summer,1,10.0,20,50,9
48820,9,Black XS L'exces,January,50ml,Oriental,Him,Summer,0,20.0,200,450,5
48821,12,Spicebomb,February,5ml,Woody,Him,Winter,1,60.0,20,50,2
48822,7,Imperial Valley,November,100ml,Oriental,Him,Summer,0,50.0,350,600,2
48823,1,Le Male Elixir,September,20ml,Oriental,Him,Winter,0,50.0,45,200,3
48824,8,Silver Scent,August,100ml,Oriental,Him,All Seasons,1,60.0,350,600,3
48825,3,Stronger With You Intensely,May,5ml,Fresh,Him,Winter,0,50.0,20,50,6
48826,9,Black XS L'exces,July,100ml,Oriental,Him,Summer,1,30.0,350,600,3
48827,2,Stronger With You,September,5ml,Fresh,Him,All Seasons,1,10.0,20,50,2
48828,8,Silver Scent,May,50ml,Oriental,Him,All Seasons,1,30.0,200,450,6
48829,18,Marshmallow,April,20ml,Fruity,Unisex,Winter,0,50.0,45,200,2
48830,21,Musk Pink,September,30ml,Fruity,Her,Summer,1,30.0,150,300,3
48831,22,Elixir,July,10ml,Fresh,Him,Summer,1,50.0,30,100,4
48832,14,Khamra,May,30ml,Musk,Unisex,Winter,0,30.0,150,300,4
48833,14,Khamra,June,30ml,Musk,Unisex,Winter,0,30.0,150,300,2
48834,24,Ultra Male,October,10ml,Oriental,Him,Winter,0,30.0,30,100,1
48835,14,Khamra,July,50ml,Musk,Unisex,Winter,0,10.0,200,450,4
48836,3,Stronger With You Intensely,January,20ml,Fresh,Him,Winter,1,50.0,45,200,6
48837,23,Moon Sparkle,October,20ml,Gourmand,Her,Summer,0,50.0,45,200,4
48838,15,Coconut Vanille,March,5ml,Musk,Unisex,Summer,0,50.0,20,50,3
48839,16,Very Sexy,January,5ml,Fruity,Her,All Seasons,1,30.0,20,50,4
48840,3,Stronger With You Intensely,April,5ml,Fresh,Him,Winter,0,50.0,20,50,0
48841,12,Spicebomb,February,30ml,Woody,Him,Winter,1,30.0,150,300,1
48842,12,Spicebomb,January,5ml,Woody,Him,Winter,1,60.0,20,50,6
48843,20,Musk Roman,September,5ml,Musk,Unisex,All Seasons,1,30.0,20,50,6
48844,10,Invictus,August,20ml,Oriental,Him,Summer,1,30.0,45,200,1
48845,9,Black XS L'exces,April,50ml,Oriental,Him,Summer,0,20.0,200,450,0
48846,17,Yara Candy,September,5ml,Fruity,Her,Summer,1,20.0,20,50,13
48847,1,Le Male Elixir,January,30ml,Oriental,Him,Winter,1,30.0,150,300,7
48848,18,Marshmallow,May,100ml,Fruity,Unisex,Winter,0,50.0,350,600,0
48849,1,Le Male Elixir,July,100ml,Oriental,Him,Winter,0,60.0,350,600,1
48850,6,Oud,October,100ml,Musk,Unisex,Winter,0,10.0,350,600,1
48851,12,Spicebomb,April,100ml,Woody,Him,Winter,0,10.0,350,600,1
48852,5,One Million,December,50ml,Woody,Him,All Seasons,1,30.0,200,450,0
48853,1,Le Male Elixir,May,50ml,Oriental,Him,Winter,0,30.0,200,450,0
48854,11,Lacoste White,September,30ml,Woody,Him,Summer,1,60.0,150,300,1
48855,17,Yara Candy,March,50ml,Fruity,Her,Summer,0,60.0,200,450,2
48856,6,Oud,September,100ml,Musk,Unisex,Winter,0,10.0,350,600,1
48857,7,Imperial Valley,July,10ml,Oriental,Him,Summer,1,60.0,30,100,0
48858,17,Yara Candy,June,10ml,Fruity,Her,Summer,1,50.0,30,100,1
48859,23,Moon Sparkle,April,30ml,Gourmand,Her,Summer,0,20.0,150,300,2
48860,13,Black Opium,July,30ml,Oriental,Him,Winter,0,30.0,150,300,3
48861,14,Khamra,May,100ml,Musk,Unisex,Winter,0,60.0,350,600,3
48862,20,Musk Roman,April,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,3
48863,2,Stronger With You,July,10ml,Fresh,Him,All Seasons,1,50.0,30,100,13
48864,24,Ultra Male,March,50ml,Oriental,Him,Winter,1,20.0,200,450,4
48865,12,Spicebomb,August,5ml,Woody,Him,Winter,0,60.0,20,50,4
48866,10,Invictus,January,100ml,Oriental,Him,Summer,0,50.0,350,600,3
48867,15,Coconut Vanille,March,20ml,Musk,Unisex,Summer,0,10.0,45,200,0
48868,22,Elixir,June,10ml,Fresh,Him,Summer,1,50.0,30,100,3
48869,23,Moon Sparkle,February,20ml,Gourmand,Her,Summer,0,50.0,45,200,4
48870,19,Good Girl,March,50ml,Oriental,Her,All Seasons,1,30.0,200,450,2
48871,12,Spicebomb,June,100ml,Woody,Him,Winter,0,10.0,350,600,0
48872,4,Zara Gold,June,5ml,Woody,Him,All Seasons,1,60.0,20,50,9
48873,5,One Million,May,50ml,Woody,Him,All Seasons,1,30.0,200,450,3
48874,21,Musk Pink,October,30ml,Fruity,Her,Summer,0,30.0,150,300,4
48875,4,Zara Gold,July,10ml,Woody,Him,All Seasons,1,30.0,30,100,5
48876,12,Spicebomb,May,5ml,Woody,Him,Winter,0,60.0,20,50,6
48877,10,Invictus,July,20ml,Oriental,Him,Summer,1,30.0,45,200,6
48878,18,Marshmallow,April,20ml,Fruity,Unisex,Winter,0,50.0,45,200,3
48879,9,Black XS L'exces,January,50ml,Oriental,Him,Summer,0,20.0,200,450,0
48880,17,Yara Candy,June,30ml,Fruity,Her,Summer,1,10.0,150,300,6
48881,13,Black Opium,May,50ml,Oriental,Him,Winter,0,20.0,200,450,3
48882,22,Elixir,June,50ml,Fresh,Him,Summer,1,30.0,200,450,0
48883,5,One Million,July,10ml,Woody,Him,All Seasons,1,50.0,30,100,10
48884,19,Good Girl,April,20ml,Oriental,Her,All Seasons,1,20.0,45,200,5
48885,18,Marshmallow,June,50ml,Fruity,Unisex,Winter,0,50.0,200,450,3
48886,20,Musk Roman,August,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,2
48887,12,Spicebomb,March,20ml,Woody,Him,Winter,1,10.0,45,200,14
48888,8,Silver Scent,January,30ml,Oriental,Him,All Seasons,1,60.0,150,300,12
48889,13,Black Opium,March,10ml,Oriental,Him,Winter,1,10.0,30,100,10
48890,24,Ultra Male,June,5ml,Oriental,Him,Winter,0,20.0,20,50,0
48891,5,One Million,September,10ml,Woody,Him,All Seasons,1,50.0,30,100,0
48892,16,Very Sexy,August,10ml,Fruity,Her,All Seasons,1,60.0,30,100,1
48893,6,Oud,October,30ml,Musk,Unisex,Winter,0,30.0,150,300,3
48894,19,Good Girl,June,100ml,Oriental,Her,All Seasons,1,30.0,350,600,5
48895,11,Lacoste White,November,30ml,Woody,Him,Summer,0,60.0,150,300,0
48896,21,Musk Pink,December,100ml,Fruity,Her,Summer,0,30.0,350,600,3
48897,4,Zara Gold,January,20ml,Woody,Him,All Seasons,1,30.0,45,200,1
48898,3,Stronger With You Intensely,February,50ml,Fresh,Him,Winter,1,30.0,200,450,4
48899,23,Moon Sparkle,May,5ml,Gourmand,Her,Summer,1,10.0,20,50,1
48900,9,Black XS L'exces,June,50ml,Oriental,Him,Summer,1,20.0,200,450,1
48901,3,Stronger With You Intensely,March,20ml,Fresh,Him,Winter,1,50.0,45,200,5
48902,21,Musk Pink,April,30ml,Fruity,Her,Summer,0,30.0,150,300,3
48903,10,Invictus,January,10ml,Oriental,Him,Summer,0,10.0,30,100,1
48904,23,Moon Sparkle,November,30ml,Gourmand,Her,Summer,0,20.0,150,300,2
48905,11,Lacoste White,October,50ml,Woody,Him,Summer,0,30.0,200,450,2
48906,19,Good Girl,March,100ml,Oriental,Her,All Seasons,1,30.0,350,600,6
48907,14,Khamra,May,5ml,Musk,Unisex,Winter,0,30.0,20,50,3
48908,12,Spicebomb,July,20ml,Woody,Him,Winter,0,10.0,45,200,2
48909,12,Spicebomb,June,30ml,Woody,Him,Winter,0,30.0,150,300,3
48910,7,Imperial Valley,June,50ml,Oriental,Him,Summer,1,10.0,200,450,8
48911,18,Marshmallow,July,5ml,Fruity,Unisex,Winter,0,60.0,20,50,14
48912,13,Black Opium,December,50ml,Oriental,Him,Winter,1,20.0,200,450,4
48913,1,Le Male Elixir,July,5ml,Oriental,Him,Winter,0,10.0,20,50,2
48914,10,Invictus,July,20ml,Oriental,Him,Summer,1,30.0,45,200,1
48915,10,Invictus,April,10ml,Oriental,Him,Summer,0,10.0,30,100,3
48916,22,Elixir,June,20ml,Fresh,Him,Summer,1,30.0,45,200,6
48917,11,Lacoste White,September,20ml,Woody,Him,Summer,1,20.0,45,200,7
48918,14,Khamra,August,10ml,Musk,Unisex,Winter,0,50.0,30,100,11
48919,2,Stronger With You,June,50ml,Fresh,Him,All Seasons,1,30.0,200,450,2
48920,10,Invictus,September,100ml,Oriental,Him,Summer,1,50.0,350,600,3
48921,7,Imperial Valley,March,100ml,Oriental,Him,Summer,0,50.0,350,600,0
48922,12,Spicebomb,January,5ml,Woody,Him,Winter,1,60.0,20,50,8
48923,22,Elixir,April,30ml,Fresh,Him,Summer,0,50.0,150,300,2
48924,23,Moon Sparkle,March,10ml,Gourmand,Her,Summer,0,30.0,30,100,9
48925,7,Imperial Valley,November,100ml,Oriental,Him,Summer,0,50.0,350,600,5
48926,15,Coconut Vanille,March,50ml,Musk,Unisex,Summer,0,50.0,200,450,3
48927,23,Moon Sparkle,November,100ml,Gourmand,Her,Summer,0,10.0,350,600,3
48928,6,Oud,May,20ml,Musk,Unisex,Winter,0,10.0,45,200,3
48929,11,Lacoste White,September,5ml,Woody,Him,Summer,1,60.0,20,50,5
48930,13,Black Opium,July,50ml,Oriental,Him,Winter,0,20.0,200,450,2
48931,1,Le Male Elixir,January,30ml,Oriental,Him,Winter,1,30.0,150,300,4
48932,12,Spicebomb,November,50ml,Woody,Him,Winter,1,50.0,200,450,2
48933,3,Stronger With You Intensely,June,20ml,Fresh,Him,Winter,0,50.0,45,200,0
48934,8,Silver Scent,July,30ml,Oriental,Him,All Seasons,1,60.0,150,300,3
48935,3,Stronger With You Intensely,April,5ml,Fresh,Him,Winter,0,50.0,20,50,7
48936,18,Marshmallow,March,20ml,Fruity,Unisex,Winter,1,50.0,45,200,8
48937,21,Musk Pink,January,30ml,Fruity,Her,Summer,0,30.0,150,300,0
48938,7,Imperial Valley,July,50ml,Oriental,Him,Summer,1,10.0,200,450,9
48939,1,Le Male Elixir,April,20ml,Oriental,Him,Winter,0,50.0,45,200,3
48940,12,Spicebomb,June,5ml,Woody,Him,Winter,0,60.0,20,50,4
48941,3,Stronger With You Intensely,December,20ml,Fresh,Him,Winter,1,50.0,45,200,5
48942,11,Lacoste White,August,50ml,Woody,Him,Summer,1,30.0,200,450,5
48943,14,Khamra,September,5ml,Musk,Unisex,Winter,0,30.0,20,50,1
48944,12,Spicebomb,August,30ml,Woody,Him,Winter,0,30.0,150,300,1
48945,13,Black Opium,March,100ml,Oriental,Him,Winter,1,20.0,350,600,6
48946,14,Khamra,August,100ml,Musk,Unisex,Winter,0,60.0,350,600,3
48947,4,Zara Gold,November,10ml,Woody,Him,All Seasons,1,30.0,30,100,1
48948,17,Yara Candy,December,50ml,Fruity,Her,Summer,0,60.0,200,450,1
48949,17,Yara Candy,January,10ml,Fruity,Her,Summer,0,50.0,30,100,2
48950,4,Zara Gold,January,30ml,Woody,Him,All Seasons,1,20.0,150,300,5
48951,11,Lacoste White,December,50ml,Woody,Him,Summer,0,30.0,200,450,0
48952,7,Imperial Valley,October,50ml,Oriental,Him,Summer,0,10.0,200,450,2
48953,10,Invictus,January,20ml,Oriental,Him,Summer,0,30.0,45,200,6
48954,19,Good Girl,November,10ml,Oriental,Her,All Seasons,1,50.0,30,100,5
48955,15,Coconut Vanille,December,100ml,Musk,Unisex,Summer,0,60.0,350,600,2
48956,22,Elixir,March,20ml,Fresh,Him,Summer,0,30.0,45,200,2
48957,14,Khamra,March,20ml,Musk,Unisex,Winter,1,60.0,45,200,12
48958,2,Stronger With You,October,30ml,Fresh,Him,All Seasons,1,10.0,150,300,13
48959,18,Marshmallow,April,5ml,Fruity,Unisex,Winter,0,60.0,20,50,7
48960,2,Stronger With You,February,50ml,Fresh,Him,All Seasons,1,30.0,200,450,0
48961,9,Black XS L'exces,September,100ml,Oriental,Him,Summer,1,30.0,350,600,3
48962,23,Moon Sparkle,July,10ml,Gourmand,Her,Summer,1,30.0,30,100,4
48963,24,Ultra Male,April,50ml,Oriental,Him,Winter,0,20.0,200,450,4
48964,4,Zara Gold,April,50ml,Woody,Him,All Seasons,1,10.0,200,450,7
48965,24,Ultra Male,June,20ml,Oriental,Him,Winter,0,60.0,45,200,3
48966,24,Ultra Male,March,10ml,Oriental,Him,Winter,1,30.0,30,100,1
48967,22,Elixir,January,20ml,Fresh,Him,Summer,0,30.0,45,200,2
48968,20,Musk Roman,August,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,6
48969,2,Stronger With You,April,20ml,Fresh,Him,All Seasons,1,20.0,45,200,2
48970,3,Stronger With You Intensely,May,20ml,Fresh,Him,Winter,0,50.0,45,200,0
48971,15,Coconut Vanille,April,20ml,Musk,Unisex,Summer,0,10.0,45,200,3
48972,3,Stronger With You Intensely,February,10ml,Fresh,Him,Winter,1,50.0,30,100,9
48973,7,Imperial Valley,July,100ml,Oriental,Him,Summer,1,50.0,350,600,7
48974,24,Ultra Male,August,20ml,Oriental,Him,Winter,0,60.0,45,200,1
48975,22,Elixir,July,30ml,Fresh,Him,Summer,1,50.0,150,300,5
48976,7,Imperial Valley,July,30ml,Oriental,Him,Summer,1,50.0,150,300,4
48977,13,Black Opium,September,20ml,Oriental,Him,Winter,0,50.0,45,200,3
48978,13,Black Opium,January,20ml,Oriental,Him,Winter,1,50.0,45,200,8
48979,7,Imperial Valley,October,10ml,Oriental,Him,Summer,0,60.0,30,100,3
